"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-08-05,445,1.02,23.266,70464,0.01,75.46,8.29037064705882,8.59962352941177,-0.0359612117083101
2020-08-06,382,0.97,24.507,80008,0.006,75.46,8.32930847058824,8.580018,-0.0292201635721236
2020-08-07,426,0.93,25.554,91937,0.005,75.46,8.30539788235294,8.53727617647059,-0.0271606879436231
2020-08-08,386,0.89,25.516,40197,0.006,75.46,8.30539788235294,8.64433658823529,-0.039209336936699
2020-08-09,313,0.86,25.748,93191,0.004,75.46,8.30539788235294,8.62705141176471,-0.0372842949530966
2020-08-10,316,0.84,26.097,61132,0.006,75.46,8.55029076470588,8.40339694117647,0.0174802909534876
2020-08-11,414,0.82,26.601,61626,0.006,75.46,8.67853917647059,8.40339694117647,0.0327417873057889
2020-08-12,231,0.79,26.601,61172,0.007,75.46,8.74831694117647,8.40339694117647,0.0410453061320832
2020-08-13,384,0.79,26.33,68441,0.004,75.46,8.59357717647059,8.17611688235294,0.0510585037034732
2020-08-14,293,0.77,26.407,70629,0.005,75.46,8.58109529411765,8.32175388235294,0.0311642732326733
2020-08-15,252,0.75,26.369,63370,0.005,75.46,8.58109529411765,8.29037064705882,0.0350677502171708
2020-08-16,271,0.73,26.136,53774,0.005,75.46,8.58109529411765,8.32930847058824,0.0302290189417885
2020-08-17,215,0.71,26.446,38539,0.008,75.46,8.41932523529412,8.30539788235294,0.0137172661147571
2020-08-18,216,0.69,26.912,44516,0.005,75.46,8.35831276470588,8.30539788235294,0.00637114357463504
2020-08-19,247,0.68,24.973,59882,0.004,75.46,8.49697958823529,8.30539788235294,0.0230671315927464
2020-08-20,171,0.67,25.089,68336,0.004,75.46,8.43075970588235,8.55029076470588,-0.0139797653802527
2020-08-21,195,0.66,24.469,71149,0.003,75.46,8.37826576470588,8.67853917647059,-0.0345995340527831
2020-08-22,209,0.65,23.422,67697,0.003,75.46,8.37826576470588,8.74831694117647,-0.0422996993546081
2020-08-23,104,0.63,25.554,58910,0.004,75.46,8.37826576470588,8.59357717647059,-0.0250549226874037
2020-08-24,138,0.62,24.973,51447,0.002,75.46,8.33630947058824,8.58109529411765,-0.0285261747060673
2020-08-25,151,0.61,23.383,56675,0.004,75.46,8.57322411764706,8.58109529411765,-0.0009172694394832
2020-08-26,118,0.6,21.638,71703,0.002,75.46,8.47209917647059,8.58109529411765,-0.0127018887346207
2020-08-27,126,0.6,21.056,86268,0.001,75.46,8.41833247058823,8.41932523529412,-0.000117914996527396
2020-08-28,99,0.6,19.776,79556,0.002,75.46,8.46136582352941,8.35831276470588,0.012329409262918
2020-08-29,123,0.6,19.427,67555,0.002,75.46,8.46136582352941,8.49697958823529,-0.00419134403420154
2020-08-30,76,0.6,18.652,48438,0.003,75.46,8.46136582352941,8.43075970588235,0.00363029177853382
2020-08-31,73,0.61,17.45,46224,0.002,75.46,8.42484923529412,8.37826576470588,0.00556003735098398
2020-09-01,104,0.62,16.752,41379,0.002,75.46,8.22516370588235,8.37826576470588,-0.0182737171537913
2020-09-02,126,0.63,15.162,63963,0.002,75.46,8.33077952941176,8.37826576470588,-0.00566778813512425
2020-09-03,87,0.62,13.844,136194,0.002,75.46,8.42017241176471,8.33630947058824,0.0100599601625099
2020-09-04,71,0.61,12.641,70961,0.001,75.46,8.21367647058823,8.57322411764706,-0.0419384402092948
2020-09-05,71,0.6,12.021,63838,0.001,75.46,8.21367647058823,8.47209917647059,-0.0305027951750218
2020-09-06,43,0.59,11.401,66560,0.001,75.46,8.21367647058823,8.41833247058823,-0.024310752837931
2020-09-07,52,0.59,10.198,36086,0.001,75.46,8.31077794117647,8.46136582352941,-0.0177971128413083
2020-09-08,92,0.6,8.57,36963,0.002,75.46,8.43202170588235,8.46136582352941,-0.00346801193318694
