"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-06-08,2,0.86,0.698,16225,0,62.04,2.9300135625,2.7893804375,0.0504173339388741
2020-06-09,7,0.96,0.776,17170,0,60.19,3.0169459375,2.7893804375,0.0815828120612896
2020-06-10,11,1.06,0.698,29455,0,60.19,3.0048213125,2.7893804375,0.0772361030799695
2020-06-11,4,1.15,0.659,31472,0,60.19,2.907598375,2.80236675,0.0375509825757104
2020-06-12,5,1.28,0.62,34215,0,50.46,2.8448029375,2.846439375,-0.000574906851827891
2020-06-13,26,1.43,0.62,37226,0,50.46,2.8448029375,2.9067500625,-0.0213114728366846
2020-06-14,15,1.48,0.659,29800,0.001,50.46,2.8448029375,2.931841125,-0.0296872114787598
2020-06-15,12,1.51,0.659,15970,0.001,50.46,2.796951875,2.9300135625,-0.0454133350108
2020-06-16,23,1.55,0.62,18448,0.001,50.46,2.8743216875,2.9300135625,-0.0190073778882039
2020-06-17,21,1.54,0.543,35160,0.001,50.46,2.917629125,2.9300135625,-0.0042267509128638
2020-06-18,18,1.54,0.582,41495,0.001,50.46,2.8867673125,2.9300135625,-0.0147597439662023
2020-06-19,2,1.55,0.659,42708,0,50.46,2.9321571875,3.0169459375,-0.0281041661854439
2020-06-20,50,1.63,0.62,35173,0.001,50.46,2.9321571875,3.0048213125,-0.0241825111855134
2020-06-21,13,1.6,0.698,35946,0.001,50.46,2.9321571875,2.907598375,0.00844642530796573
2020-06-22,18,1.63,0.737,66525,0.001,50.46,2.849283375,2.8448029375,0.00157495531270003
2020-06-23,29,1.68,0.62,24972,0.001,52.31,2.8870258125,2.8448029375,0.0148421089009088
2020-06-24,37,1.74,0.62,47603,0.001,52.31,2.8342305,2.8448029375,-0.00371640417008675
2020-06-25,37,1.79,0.465,51917,0.001,52.31,2.788161125,2.796951875,-0.0031429750645959
2020-06-26,6,1.85,0.465,49498,0.001,52.31,2.7904191875,2.8743216875,-0.029190365283357
2020-06-27,85,1.99,0.427,54222,0.001,52.31,2.7904191875,2.917629125,-0.0436004481892468
2020-06-28,78,2.05,0.582,43114,0.001,52.31,2.7904191875,2.8867673125,-0.0333757849421402
2020-06-29,70,2.03,0.543,36520,0.002,52.31,2.7445795625,2.9321571875,-0.0639725679781621
2020-06-30,86,2.01,0.698,40287,0.002,52.31,2.8256043125,2.9321571875,-0.0363394143582216
2020-07-01,81,1.98,0.931,49941,0.002,68.98,2.8145974375,2.9321571875,-0.0400932632469929
2020-07-02,65,1.99,1.047,57859,0.001,68.98,2.849806,2.849283375,0.000183423314292103
2020-07-03,194,2.06,1.125,54078,0.001,68.98,2.8426176875,2.8870258125,-0.0153819632674311
2020-07-04,183,1.97,1.163,50176,0.002,68.98,2.8426176875,2.8342305,0.00295924678673802
2020-07-05,140,1.89,1.318,45399,0.002,68.98,2.8426176875,2.788161125,0.0195313542003422
2020-07-06,172,1.83,1.512,43865,0.003,68.98,2.803474625,2.7904191875,0.00467866532687404
2020-07-07,131,1.76,1.784,43807,0.005,68.98,2.792857125,2.7904191875,0.000873681456506927
2020-07-08,170,1.73,1.745,55299,0.003,75.46,2.7357688125,2.7904191875,-0.0195850054518019
2020-07-09,318,1.72,2.094,54425,0.003,75.46,2.7421293125,2.7445795625,-0.000892759690219356
2020-07-10,179,1.64,2.133,59437,0.005,75.46,2.7053488125,2.8256043125,-0.0425592144901569
2020-07-11,244,1.57,2.598,53397,0.004,75.46,2.7053488125,2.8145974375,-0.0388150090469199
2020-07-12,183,1.54,3.568,51823,0.005,75.46,2.7053488125,2.849806,-0.0506901829457865
2020-07-13,271,1.53,3.49,42300,0.005,71.76,2.7024653125,2.8426176875,-0.0493039833025383
2020-07-14,236,1.51,4.304,44449,0.007,71.76,2.6682178125,2.8426176875,-0.0613518573978126
2020-07-15,323,1.5,4.421,59904,0.004,71.76,2.726046,2.8426176875,-0.0410085703795508
2020-07-16,423,1.48,4.886,65575,0.005,68.06,2.7363926875,2.803474625,-0.0239281414933443
2020-07-17,208,1.42,4.459,62748,0.007,68.06,2.7373900625,2.792857125,-0.0198603294108717
2020-07-18,361,1.39,5.235,66094,0.004,68.06,2.7373900625,2.7357688125,0.000592612209259882
2020-07-19,267,1.38,6.049,59905,0.006,68.06,2.7373900625,2.7421293125,-0.00172831017793224
