"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-08-11,414,0.82,26.601,61626,0.006,75.46,5.00795920454545,4.64536922727273,0.078054070523389
2020-08-12,231,0.79,26.601,61172,0.007,75.46,4.89038013636364,4.64536922727273,0.052743043040037
2020-08-13,384,0.79,26.33,68441,0.004,75.46,4.96527404545454,4.64889429545455,0.0680548383965924
2020-08-14,293,0.77,26.407,70629,0.005,75.46,4.97444188636364,4.70077309090909,0.0582178271875744
2020-08-15,252,0.75,26.369,63370,0.005,75.46,4.97444188636364,4.72134143181818,0.0536077422487926
2020-08-16,271,0.73,26.136,53774,0.005,75.46,4.97444188636364,4.74643502272727,0.0480374981527404
2020-08-17,215,0.71,26.446,38539,0.008,75.46,4.93138897727273,4.84405275,0.0180295780785474
2020-08-18,216,0.69,26.912,44516,0.005,75.46,4.99855309090909,4.84405275,0.0318948510437034
2020-08-19,247,0.68,24.973,59882,0.004,75.46,5.05404275,4.84405275,0.0433500646746674
2020-08-20,171,0.67,25.089,68336,0.004,75.46,5.04557447727273,4.94996493181818,0.0193151965259333
2020-08-21,195,0.66,24.469,71149,0.003,75.46,5.03681654545455,5.00795920454545,0.00576229552407282
2020-08-22,209,0.65,23.422,67697,0.003,75.46,5.03681654545455,4.89038013636364,0.0299437681750024
2020-08-23,104,0.63,25.554,58910,0.004,75.46,5.03681654545455,4.96527404545454,0.0144085702712611
2020-08-24,138,0.62,24.973,51447,0.002,75.46,5.07782122727273,4.97444188636364,0.0207820984284655
2020-08-25,151,0.61,23.383,56675,0.004,75.46,5.11105204545454,4.97444188636364,0.0274624092936729
2020-08-26,118,0.6,21.638,71703,0.002,75.46,5.09695177272727,4.97444188636364,0.0246278656304078
2020-08-27,126,0.6,21.056,86268,0.001,75.46,5.13377922727273,4.93138897727273,0.0410412260993314
2020-08-28,99,0.6,19.776,79556,0.002,75.46,5.01645781818182,4.99855309090909,0.00358198201501361
2020-08-29,123,0.6,19.427,67555,0.002,75.46,5.01645781818182,5.05404275,-0.00743660742050145
2020-08-30,76,0.6,18.652,48438,0.003,75.46,5.01645781818182,5.04557447727273,-0.00577073219750538
2020-08-31,73,0.61,17.45,46224,0.002,75.46,4.99695645454545,5.03681654545455,-0.00791374681793056
2020-09-01,104,0.62,16.752,41379,0.002,75.46,5.0081855,5.03681654545455,-0.00568435343955176
2020-09-02,126,0.63,15.162,63963,0.002,75.46,5.13206368181818,5.03681654545455,0.0189101857302291
2020-09-03,87,0.62,13.844,136194,0.002,75.46,5.12178338636364,5.07782122727273,0.00865768153766233
2020-09-04,71,0.61,12.641,70961,0.001,75.46,4.95875888636364,5.11105204545454,-0.0297968319900692
2020-09-05,71,0.6,12.021,63838,0.001,75.46,4.95875888636364,5.09695177272727,-0.027112849508029
2020-09-06,43,0.59,11.401,66560,0.001,75.46,4.95875888636364,5.13377922727273,-0.0340919102986182
2020-09-07,52,0.59,10.198,36086,0.001,75.46,4.92859193181818,5.01645781818182,-0.0175155238114776
2020-09-08,92,0.6,8.57,36963,0.002,75.46,4.95874786363636,5.01645781818182,-0.0115041243517066
2020-09-09,59,0.59,7.562,58936,0.002,75.46,4.84780765909091,5.01645781818182,-0.0336193715174176
2020-09-10,40,0.58,6.282,60098,0.001,75.46,4.89516493181818,4.99695645454545,-0.0203707043783979
2020-09-11,43,0.58,5.855,78722,0.001,75.46,4.89263095454545,5.0081855,-0.0230731360598654
